loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
6.014234616206243,1,1773667307,,False,1,3df268f4,2026-03-16_18-51-47,43.13472318649292,43.13472318649292,47378,BOSS8-OS,172.25.0.208,43.13472318649292,1
5.560321110945481,2,1773667346,,False,2,3df268f4,2026-03-16_18-52-26,38.50514054298401,81.63986372947693,47378,BOSS8-OS,172.25.0.208,81.63986372947693,2
5.298117408385644,3,1773667385,,False,3,3df268f4,2026-03-16_18-53-05,38.902873039245605,120.54273676872253,47378,BOSS8-OS,172.25.0.208,120.54273676872253,3
5.176823130020728,4,1773667425,,False,4,3df268f4,2026-03-16_18-53-45,39.69295024871826,160.2356870174408,47378,BOSS8-OS,172.25.0.208,160.2356870174408,4
5.0225471670810995,5,1773667466,,False,5,3df268f4,2026-03-16_18-54-26,40.9970498085022,201.232736825943,47378,BOSS8-OS,172.25.0.208,201.232736825943,5
4.836422975246723,6,1773667507,,False,6,3df268f4,2026-03-16_18-55-07,41.370927572250366,242.60366439819336,47378,BOSS8-OS,172.25.0.208,242.60366439819336,6
4.629479467868805,7,1773667548,,False,7,3df268f4,2026-03-16_18-55-48,41.39114475250244,283.9948091506958,47378,BOSS8-OS,172.25.0.208,283.9948091506958,7
4.407188919874338,8,1773667590,,False,8,3df268f4,2026-03-16_18-56-30,41.40668058395386,325.40148973464966,47378,BOSS8-OS,172.25.0.208,325.40148973464966,8
4.220826469934904,9,1773667631,,False,9,3df268f4,2026-03-16_18-57-11,41.427077770233154,366.8285675048828,47378,BOSS8-OS,172.25.0.208,366.8285675048828,9
4.060307906224177,10,1773667672,,False,10,3df268f4,2026-03-16_18-57-52,41.23704290390015,408.06561040878296,47378,BOSS8-OS,172.25.0.208,408.06561040878296,10
3.907616328734618,11,1773667714,,False,11,3df268f4,2026-03-16_18-58-34,41.33985114097595,449.4054615497589,47378,BOSS8-OS,172.25.0.208,449.4054615497589,11
3.782430967459312,12,1773667755,,False,12,3df268f4,2026-03-16_18-59-15,41.1968834400177,490.6023449897766,47378,BOSS8-OS,172.25.0.208,490.6023449897766,12
3.639296825115497,13,1773667796,,False,13,3df268f4,2026-03-16_18-59-56,41.06163477897644,531.663979768753,47378,BOSS8-OS,172.25.0.208,531.663979768753,13
3.555881429177064,14,1773667837,,False,14,3df268f4,2026-03-16_19-00-37,41.22014021873474,572.8841199874878,47378,BOSS8-OS,172.25.0.208,572.8841199874878,14
3.4282776163174558,15,1773667878,,False,15,3df268f4,2026-03-16_19-01-18,40.994468212127686,613.8785881996155,47378,BOSS8-OS,172.25.0.208,613.8785881996155,15
3.3340124992223887,16,1773667919,,False,16,3df268f4,2026-03-16_19-01-59,40.943872928619385,654.8224611282349,47378,BOSS8-OS,172.25.0.208,654.8224611282349,16
3.24252842939817,17,1773667960,,False,17,3df268f4,2026-03-16_19-02-40,41.025309324264526,695.8477704524994,47378,BOSS8-OS,172.25.0.208,695.8477704524994,17
3.171309906702775,18,1773668001,,False,18,3df268f4,2026-03-16_19-03-21,40.84649038314819,736.6942608356476,47378,BOSS8-OS,172.25.0.208,736.6942608356476,18
3.1025389478756833,19,1773668042,,False,19,3df268f4,2026-03-16_19-04-02,41.01593995094299,777.7102007865906,47378,BOSS8-OS,172.25.0.208,777.7102007865906,19
3.0434142442849965,20,1773668083,,False,20,3df268f4,2026-03-16_19-04-43,40.945860147476196,818.6560609340668,47378,BOSS8-OS,172.25.0.208,818.6560609340668,20
2.983768818470148,21,1773668124,,False,21,3df268f4,2026-03-16_19-05-24,40.87045240402222,859.526513338089,47378,BOSS8-OS,172.25.0.208,859.526513338089,21
2.933016373560979,22,1773668165,,False,22,3df268f4,2026-03-16_19-06-05,41.130939960479736,900.6574532985687,47378,BOSS8-OS,172.25.0.208,900.6574532985687,22
2.8882739520989933,23,1773668206,,False,23,3df268f4,2026-03-16_19-06-46,40.92588138580322,941.583334684372,47378,BOSS8-OS,172.25.0.208,941.583334684372,23
2.8592369006230283,24,1773668247,,False,24,3df268f4,2026-03-16_19-07-27,41.0777473449707,982.6610820293427,47378,BOSS8-OS,172.25.0.208,982.6610820293427,24
2.8282354863790364,25,1773668288,,False,25,3df268f4,2026-03-16_19-08-08,40.585994720458984,1023.2470767498016,47378,BOSS8-OS,172.25.0.208,1023.2470767498016,25
2.8006941859538736,26,1773668329,,False,26,3df268f4,2026-03-16_19-08-49,40.840161085128784,1064.0872378349304,47378,BOSS8-OS,172.25.0.208,1064.0872378349304,26
2.797234287628761,27,1773668370,,False,27,3df268f4,2026-03-16_19-09-30,40.941858530044556,1105.029096364975,47378,BOSS8-OS,172.25.0.208,1105.029096364975,27
2.7770371643396525,28,1773668410,,False,28,3df268f4,2026-03-16_19-10-10,40.66864538192749,1145.6977417469025,47378,BOSS8-OS,172.25.0.208,1145.6977417469025,28
2.7738798467012553,29,1773668451,,False,29,3df268f4,2026-03-16_19-10-51,40.74351477622986,1186.4412565231323,47378,BOSS8-OS,172.25.0.208,1186.4412565231323,29
2.766237130531898,30,1773668492,,True,30,3df268f4,2026-03-16_19-11-32,40.95176458358765,1227.39302110672,47378,BOSS8-OS,172.25.0.208,1227.39302110672,30
