loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5.513829543394743,1,1773668276,,False,1,fa78a0cf,2026-03-16_19-07-56,40.49120569229126,40.49120569229126,48783,BOSS8-OS,172.25.0.208,40.49120569229126,1
4.7011746277555755,2,1773668310,,False,2,fa78a0cf,2026-03-16_19-08-30,34.82731485366821,75.31852054595947,48783,BOSS8-OS,172.25.0.208,75.31852054595947,2
4.281609559404677,3,1773668346,,False,3,fa78a0cf,2026-03-16_19-09-06,35.06876087188721,110.38728141784668,48783,BOSS8-OS,172.25.0.208,110.38728141784668,3
3.954341113279407,4,1773668381,,False,4,fa78a0cf,2026-03-16_19-09-41,35.076242208480835,145.46352362632751,48783,BOSS8-OS,172.25.0.208,145.46352362632751,4
3.6860250102149115,5,1773668416,,False,5,fa78a0cf,2026-03-16_19-10-16,34.88788318634033,180.35140681266785,48783,BOSS8-OS,172.25.0.208,180.35140681266785,5
3.457978800299087,6,1773668450,,False,6,fa78a0cf,2026-03-16_19-10-50,34.91514015197754,215.26654696464539,48783,BOSS8-OS,172.25.0.208,215.26654696464539,6
3.2490312385098368,7,1773668485,,False,7,fa78a0cf,2026-03-16_19-11-25,35.047110080718994,250.31365704536438,48783,BOSS8-OS,172.25.0.208,250.31365704536438,7
3.0695551224952733,8,1773668520,,False,8,fa78a0cf,2026-03-16_19-12-00,34.87808108329773,285.1917381286621,48783,BOSS8-OS,172.25.0.208,285.1917381286621,8
2.9158719841408844,9,1773668555,,False,9,fa78a0cf,2026-03-16_19-12-35,34.97001051902771,320.1617486476898,48783,BOSS8-OS,172.25.0.208,320.1617486476898,9
2.7581812460065462,10,1773668590,,False,10,fa78a0cf,2026-03-16_19-13-10,34.9784893989563,355.1402380466461,48783,BOSS8-OS,172.25.0.208,355.1402380466461,10
2.628298006195953,11,1773668626,,False,11,fa78a0cf,2026-03-16_19-13-46,35.18688201904297,390.3271200656891,48783,BOSS8-OS,172.25.0.208,390.3271200656891,11
2.4925722491338056,12,1773668661,,False,12,fa78a0cf,2026-03-16_19-14-21,35.028653144836426,425.3557732105255,48783,BOSS8-OS,172.25.0.208,425.3557732105255,12
2.3819737906617244,13,1773668696,,False,13,fa78a0cf,2026-03-16_19-14-56,35.164838790893555,460.52061200141907,48783,BOSS8-OS,172.25.0.208,460.52061200141907,13
2.2761051078925387,14,1773668731,,False,14,fa78a0cf,2026-03-16_19-15-31,35.13593411445618,495.65654611587524,48783,BOSS8-OS,172.25.0.208,495.65654611587524,14
2.182276625564133,15,1773668766,,True,15,fa78a0cf,2026-03-16_19-16-06,35.0547251701355,530.7112712860107,48783,BOSS8-OS,172.25.0.208,530.7112712860107,15
