loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5.101207674413487,1,1773668549,,False,1,92221f3d,2026-03-16_19-12-29,64.04248094558716,64.04248094558716,49083,BOSS8-OS,172.25.0.208,64.04248094558716,1
3.859041644755193,2,1773668608,,False,2,92221f3d,2026-03-16_19-13-28,59.1329185962677,123.17539954185486,49083,BOSS8-OS,172.25.0.208,123.17539954185486,2
3.227378060852272,3,1773668667,,False,3,92221f3d,2026-03-16_19-14-27,59.15494751930237,182.33034706115723,49083,BOSS8-OS,172.25.0.208,182.33034706115723,3
2.7424485752548,4,1773668726,,False,4,92221f3d,2026-03-16_19-15-26,59.0822012424469,241.41254830360413,49083,BOSS8-OS,172.25.0.208,241.41254830360413,4
2.3185701306891326,5,1773668785,,False,5,92221f3d,2026-03-16_19-16-25,58.986918210983276,300.3994665145874,49083,BOSS8-OS,172.25.0.208,300.3994665145874,5
1.9563056293892975,6,1773668844,,False,6,92221f3d,2026-03-16_19-17-24,58.67574095726013,359.07520747184753,49083,BOSS8-OS,172.25.0.208,359.07520747184753,6
1.6442909142821307,7,1773668902,,False,7,92221f3d,2026-03-16_19-18-22,58.61494326591492,417.69015073776245,49083,BOSS8-OS,172.25.0.208,417.69015073776245,7
1.3570371468861897,8,1773668961,,False,8,92221f3d,2026-03-16_19-19-21,58.63441061973572,476.32456135749817,49083,BOSS8-OS,172.25.0.208,476.32456135749817,8
1.1215310479707763,9,1773669020,,False,9,92221f3d,2026-03-16_19-20-20,58.787497758865356,535.1120591163635,49083,BOSS8-OS,172.25.0.208,535.1120591163635,9
0.9195322722628496,10,1773669078,,False,10,92221f3d,2026-03-16_19-21-18,58.63628578186035,593.7483448982239,49083,BOSS8-OS,172.25.0.208,593.7483448982239,10
0.7583172750357844,11,1773669137,,False,11,92221f3d,2026-03-16_19-22-17,58.64857482910156,652.3969197273254,49083,BOSS8-OS,172.25.0.208,652.3969197273254,11
0.6211536867894988,12,1773669196,,False,12,92221f3d,2026-03-16_19-23-16,58.80018711090088,711.1971068382263,49083,BOSS8-OS,172.25.0.208,711.1971068382263,12
0.5084263878887978,13,1773669255,,False,13,92221f3d,2026-03-16_19-24-15,58.75613260269165,769.953239440918,49083,BOSS8-OS,172.25.0.208,769.953239440918,13
0.4197444092248373,14,1773669313,,False,14,92221f3d,2026-03-16_19-25-13,58.7368221282959,828.6900615692139,49083,BOSS8-OS,172.25.0.208,828.6900615692139,14
0.34921557503046047,15,1773669372,,False,15,92221f3d,2026-03-16_19-26-12,58.69845914840698,887.3885207176208,49083,BOSS8-OS,172.25.0.208,887.3885207176208,15
0.29652902375960694,16,1773669431,,False,16,92221f3d,2026-03-16_19-27-11,58.7393102645874,946.1278309822083,49083,BOSS8-OS,172.25.0.208,946.1278309822083,16
0.25295313199361164,17,1773669490,,False,17,92221f3d,2026-03-16_19-28-10,58.99017643928528,1005.1180074214935,49083,BOSS8-OS,172.25.0.208,1005.1180074214935,17
0.22050080675145853,18,1773669549,,False,18,92221f3d,2026-03-16_19-29-09,58.93066620826721,1064.0486736297607,49083,BOSS8-OS,172.25.0.208,1064.0486736297607,18
0.1942594628331166,19,1773669608,,False,19,92221f3d,2026-03-16_19-30-08,58.856815814971924,1122.9054894447327,49083,BOSS8-OS,172.25.0.208,1122.9054894447327,19
0.17472469443140398,20,1773669666,,False,20,92221f3d,2026-03-16_19-31-06,58.73948836326599,1181.6449778079987,49083,BOSS8-OS,172.25.0.208,1181.6449778079987,20
0.15910138920453434,21,1773669725,,False,21,92221f3d,2026-03-16_19-32-05,58.68614935874939,1240.331127166748,49083,BOSS8-OS,172.25.0.208,1240.331127166748,21
0.14382105792202235,22,1773669784,,False,22,92221f3d,2026-03-16_19-33-04,58.61439347267151,1298.9455206394196,49083,BOSS8-OS,172.25.0.208,1298.9455206394196,22
0.13186848336371823,23,1773669842,,False,23,92221f3d,2026-03-16_19-34-02,58.598228216171265,1357.5437488555908,49083,BOSS8-OS,172.25.0.208,1357.5437488555908,23
0.12396823852390483,24,1773669901,,False,24,92221f3d,2026-03-16_19-35-01,58.64202165603638,1416.1857705116272,49083,BOSS8-OS,172.25.0.208,1416.1857705116272,24
0.11452415515331255,25,1773669960,,False,25,92221f3d,2026-03-16_19-36-00,58.62874364852905,1474.8145141601562,49083,BOSS8-OS,172.25.0.208,1474.8145141601562,25
0.10844139621597557,26,1773670018,,False,26,92221f3d,2026-03-16_19-36-58,58.53281307220459,1533.3473272323608,49083,BOSS8-OS,172.25.0.208,1533.3473272323608,26
0.10289594034353892,27,1773670077,,False,27,92221f3d,2026-03-16_19-37-57,58.34371876716614,1591.691045999527,49083,BOSS8-OS,172.25.0.208,1591.691045999527,27
0.09950419112248121,28,1773670135,,False,28,92221f3d,2026-03-16_19-38-55,58.296849966049194,1649.9878959655762,49083,BOSS8-OS,172.25.0.208,1649.9878959655762,28
0.09780914685576435,29,1773670193,,False,29,92221f3d,2026-03-16_19-39-53,58.28597044944763,1708.2738664150238,49083,BOSS8-OS,172.25.0.208,1708.2738664150238,29
0.09570372327802262,30,1773670252,,True,30,92221f3d,2026-03-16_19-40-52,58.38320517539978,1766.6570715904236,49083,BOSS8-OS,172.25.0.208,1766.6570715904236,30
